table_id,col_idx,class,class_id,data
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00117-ip-10-236-191-2.ec2.internal.json.gz_2141-1996 USMS Top 10 SCM for _5QZ3WROCXIVSRHVT,0,name,46,Duane Draves William Haynes George Brinton John Murphy Lee Arth John Woods Wilford Dolphin George Melick Earl Walter James Williamson
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00117-ip-10-236-191-2.ec2.internal.json.gz_2141-1996 USMS Top 10 SCM for _5QZ3WROCXIVSRHVT,1,age,3,70 70 72 72 71 73 70 72 74 72
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00117-ip-10-236-191-2.ec2.internal.json.gz_2141-1996 USMS Top 10 SCM for _5QZ3WROCXIVSRHVT,2,club,15,SDSM GSM SCAQ NCMS UNAT UNAT INWM GSM OREG PIMM
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00237-ip-10-236-191-2.ec2.internal.json.gz_2063-2010 USMS Top 10 SCY for _LHFSAZXBFHBP5QKW,0,name,46,Jon W Blank Gary L Patterson Benn W Doyle David R Jacobson Greg C Scott Mark T Schremmer Lincoln P Djang Holden J Bank David A Holland Andy Dyer
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00237-ip-10-236-191-2.ec2.internal.json.gz_2063-2010 USMS Top 10 SCY for _LHFSAZXBFHBP5QKW,1,age,3,50 50 51 50 50 51 50 50 51 51
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00237-ip-10-236-191-2.ec2.internal.json.gz_2063-2010 USMS Top 10 SCY for _LHFSAZXBFHBP5QKW,2,club,15,NCMS WCM GSM GAJA CMS UNAT HMS CMS WMAC AWJ
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00273-ip-10-236-191-2.ec2.internal.json.gz_2134-1992 USMS Top 10 SCY for _RDA7O4IMNBK63LBB,0,name,46,Adam Werth Mark S Fiorito Jeffrey H Roddin Russell Kneipp Matthew Rossi Charles J Niemeyer Bradford Axel Gregory N Mackem David C Kawut James P Sieve
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00273-ip-10-236-191-2.ec2.internal.json.gz_2134-1992 USMS Top 10 SCY for _RDA7O4IMNBK63LBB,1,age,3,22 24 23 23 24 24 23 23 24 24
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00273-ip-10-236-191-2.ec2.internal.json.gz_2134-1992 USMS Top 10 SCY for _RDA7O4IMNBK63LBB,2,club,15,TXMS USF ANCM UH2O CONN RAM UNAT USF UNAT NEM
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00019-ip-10-236-191-2.ec2.internal.json.gz_1679-Virginia Women's Basketba_IDSEUCOM4RLZX4LI,0,name,46,Jae'Lisa Allen Sarah Beth Barnette J'Kyra Brown Jaryn Garner Aliyah Huland El Sarah Imovbioh Breyana Mason Lauren Moses Faith Randolph Tiffany Suarez Sydney Umeri Mikayla Venson
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00019-ip-10-236-191-2.ec2.internal.json.gz_1679-Virginia Women's Basketba_IDSEUCOM4RLZX4LI,1,position,56,F F G G G F G F G G F G
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00019-ip-10-236-191-2.ec2.internal.json.gz_1679-Virginia Women's Basketba_IDSEUCOM4RLZX4LI,2,class,13,Fr. Sr. So. Jr. Fr. Jr. So. Fr. Jr. So. So. Fr.
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00134-ip-10-236-191-2.ec2.internal.json.gz_825-DaikiGoro's anime List - A_VUBROYGAIV5K4J74,0,type,75,TV OVA Movie Movie Movie Movie OVA TV OVA TV DVD Special TV OVA Movie TV TV Movie TV Other TV TV Special TV Movie Movie TV
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00134-ip-10-236-191-2.ec2.internal.json.gz_825-DaikiGoro's anime List - A_VUBROYGAIV5K4J74,1,year,77,2004.0 2004.0 2006.0 2007.0 2008.0 2010.0 2005.0 2011.0 2011.0 2004.0 2005.0 2009.0 2011.0 2001.0 2011.0 1998.0 2010.0 2008.0 2008.0 2000.0 2004.0 1999.0 2004.0 2011.0
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00134-ip-10-236-191-2.ec2.internal.json.gz_825-DaikiGoro's anime List - A_VUBROYGAIV5K4J74,2,status,71,Stalled Want to Watch Watched Watched Want to Watch Want to Watch Want to Watch Watched Want to Watch Watched Want to Watch Stalled Watched Watched Watched Want to Watch Want to Watch Want to Watch Want to Watch Watching Want to Watch Watched Want to Watch Want to Watch Want to Watch
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00237-ip-10-236-191-2.ec2.internal.json.gz_2081-2013 USMS Top 10 LCM for _I5755DASCU75HVVK,0,name,46,Justine L Mueller Britta O'Leary Paloma Dinkel Colleen R Schweitzer Katie M Moore Maria A Zenoni Marie A Ballenger Adrienne M Brown Devonie M Migues Marlena L Tonelli
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00237-ip-10-236-191-2.ec2.internal.json.gz_2081-2013 USMS Top 10 LCM for _I5755DASCU75HVVK,1,age,3,27 29 25 26 25 28 27 28 25 25
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00237-ip-10-236-191-2.ec2.internal.json.gz_2081-2013 USMS Top 10 LCM for _I5755DASCU75HVVK,2,club,15,T2NM AWJ PSM SPM MVN CONN USF SBM COTO CHGO
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00156-ip-10-236-191-2.ec2.internal.json.gz_1362-Sale View All - Juicy Cou_SE6XMV3FD6YICNSR,0,age,3,12M 18M 24M
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00156-ip-10-236-191-2.ec2.internal.json.gz_1362-Sale View All - Juicy Cou_SE6XMV3FD6YICNSR,1,weight,76,17-22 lbs 22-27 lbs 27-30 lbs
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00156-ip-10-236-191-2.ec2.internal.json.gz_1362-Sale View All - Juicy Cou_SE6XMV3FD6YICNSR,2,weight,76,7.7-9.9 kgs 9.9-12.2 kgs 12.2-13.6 kgs
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00117-ip-10-236-191-2.ec2.internal.json.gz_1524-Ranking List Skier Perfor_GTPWSZRWXBEUJGI5,0,name,46,BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel BIRMINGHAM Daniel
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00117-ip-10-236-191-2.ec2.internal.json.gz_1524-Ranking List Skier Perfor_GTPWSZRWXBEUJGI5,1,country,22,AUS AUS AUS AUS AUS AUS AUS AUS AUS AUS AUS AUS AUS AUS AUS AUS
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00117-ip-10-236-191-2.ec2.internal.json.gz_1524-Ranking List Skier Perfor_GTPWSZRWXBEUJGI5,2,sex,68,M M M M M M M M M M M M M M M M
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00117-ip-10-236-191-2.ec2.internal.json.gz_1524-Ranking List Skier Perfor_GTPWSZRWXBEUJGI5,3,class,13,L L L L L L L L L L L L L L L L
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00218-ip-10-236-191-2.ec2.internal.json.gz_2239-Girls' College Recruiting_JSQYIYJE6QVBGZSM,0,rank,60,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 42 43 44 45 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 87 88 89 90 91 92 93 94 95 96
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00218-ip-10-236-191-2.ec2.internal.json.gz_2239-Girls' College Recruiting_JSQYIYJE6QVBGZSM,1,name,46,Krista Hardebeck Breaunna Addison Kyle McPhillips Danielle Collins Julia Elbaba Stephanie Nauta Ashley Dai Lynn Chi Kiah Generette Catherine Harrison Kelsey Laurente Kendal Woodard Whitney Kay Desirae Krawczyk Frances Altick ReeRee Li Kate Vialle Tess Bernard-Feigenbaum Madeleine Hamilton Makenzie Craft Ellie Yates Stephanie Vlad Natasha Prokhnevska Ronit Yurovsky Lindsey Kostas Maci Epstein Courtney Colton Ashley Noyes Sarah Gong Hai-Li Kong Hannah Camhi Ashley Kitchen Quinn Gleason Madison (Mazy) Watrous Katherine Yau Kasey Gardiner Tiffany Tavares Sophia Bott Natalia Maynetto Julia Casselbury Lauren Stratman Erin Gebes Katherine Schofield Maggy Lehmicke Jargal Altan Sarnai Jessica Northcutt Nicolette Tran Emily Hahn Dena Tanenbaum Sarah Gealer Alexandra Brinker Christiana Ferrari Suzy Tan Claudia Escribens Kyra Scott Madison Craft Katie Brozovich Shayne Austin Kayla Jones Kelly Williford Tamitha Nguyen Mackenna Maddox Kelli Hine Lauren Caballero Liz Jeukeng Zaina Sufi Katie Polk Audrey O'Connor Hailey Barrett Gina Li Skylar Kuykendall Abby Stevens Katya Salas Carolina Berry Christine Kharkevitch Samantha Polayes Natalie Johnson Elaina Cummer Sarah Bowen Stephanie Wei Maya Jansen Mariam Zein Kelsey Coots Brittany Franco Elanor Grossman Nicole Karaklis Kendall Heitzner Lauren Burich Madeleine Johnson Brianna Armellino Kaysie Hermsdorf Jacqueline Zuhse Miriam Lane Ria Gerger Caroline Hudson Beatrice Rosen Natalie Looney Jamie Lee Denton Carlee Rizzolo Elizabeth Martin
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00218-ip-10-236-191-2.ec2.internal.json.gz_2239-Girls' College Recruiting_JSQYIYJE6QVBGZSM,2,state,70,CA TX OH FL NY TX CA FL CA TN FL GA GA CA LA NC KS NY NC TX MS AZ DE PA CA FL FL MA CA MD NY SC NY CA NY MI NV CA FL PA CA CO TN WA IL GA CA VA NJ CA IN CA CA PA CA TX MI CA TN NJ HI TX TX TN FL AZ GA IL MI NJ AL KS TX FL TX CA CA TX OK OK WA TX AL FL OR TX MD FL WI FL TX FL CA TX LA CA KS TX FL GA
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00221-ip-10-236-191-2.ec2.internal.json.gz_1624-Tough Boris ; Mem Fox ; i_5HGFK5XDRQFCCG3B,0,location,44,College Avenue Library College Avenue Library Nora Library Pike Library Southport Library Southport Library West Indianapolis Library Heritage Christian Elm School Library
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00221-ip-10-236-191-2.ec2.internal.json.gz_1624-Tough Boris ; Mem Fox ; i_5HGFK5XDRQFCCG3B,1,collection,17,"Fiction, Children's Fiction, Children's Fiction, Children's Fiction, Children's Fiction, Children's Fiction, Children's Fiction, Children's SS-Easy Books"
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00221-ip-10-236-191-2.ec2.internal.json.gz_1624-Tough Boris ; Mem Fox ; i_5HGFK5XDRQFCCG3B,2,status,71,Checked In Checked In Checked In Checked In Checked In Checked In Checked In Checked In
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00178-ip-10-236-191-2.ec2.internal.json.gz_1782-WQGC601 (ELKLAND FIRE PRO_MSWFE22SYPSIMLAS,0,type,75,POLE
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00178-ip-10-236-191-2.ec2.internal.json.gz_1782-WQGC601 (ELKLAND FIRE PRO_MSWFE22SYPSIMLAS,1,elevation,33,406.6 0.0 0.0
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00178-ip-10-236-191-2.ec2.internal.json.gz_1782-WQGC601 (ELKLAND FIRE PRO_MSWFE22SYPSIMLAS,2,address,0,3519 HIGHWAY 38
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00134-ip-10-236-191-2.ec2.internal.json.gz_2171-2010 USMS Top 10 SCY for _OHCJ6WVD6BO4EPDH,0,name,46,Jill E Gellatly Laurie Hug Karen K Zemlin Laura K Smith Dana C Gianniny Heidi Williams Fernette P Ramnath Lee Anne Ghimenti Juliet E Cox Gretchen F Ekstrom
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00134-ip-10-236-191-2.ec2.internal.json.gz_2171-2010 USMS Top 10 SCY for _OHCJ6WVD6BO4EPDH,1,age,3,42 44 42 43 40 41 44 40 42 43
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00134-ip-10-236-191-2.ec2.internal.json.gz_2171-2010 USMS Top 10 SCY for _OHCJ6WVD6BO4EPDH,2,club,15,WMST 1776 HOPK ARIZ NIAG NCMS SYSM VCM MAM TERR
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00061-ip-10-236-191-2.ec2.internal.json.gz_1161-Maggie's bookshelf: crime_BVVV3YPBYGWC7AEL,0,isbn,40,isbn 067155302X isbn 0330419129 isbn 0450532178 isbn 006222543X isbn 0062225464 isbn 0544003470 isbn 0345476999 isbn 0345476980 isbn 034545894X isbn 0062267523 isbn 0778323412 isbn 1921941146 isbn 006212532X isbn 1451626851 isbn 0553815024 isbn 0751550760 isbn 0425265099 isbn isbn 0062325345 isbn 0399157573 isbn 0399157565 isbn 0399158022 isbn 0434021199 isbn 0345544013 isbn isbn 1439102457 isbn 1448185580 isbn 1439102430 isbn 1439102414 isbn 0399153934
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00061-ip-10-236-191-2.ec2.internal.json.gz_1161-Maggie's bookshelf: crime_BVVV3YPBYGWC7AEL,1,notes,48,notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private!
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00061-ip-10-236-191-2.ec2.internal.json.gz_1161-Maggie's bookshelf: crime_BVVV3YPBYGWC7AEL,2,format,36,format Paperback format Paperback format format Hardcover format Hardcover format Hardcover format Hardcover format Paperback format Paperback format Hardcover format Hardcover format Paperback format Paperback format Hardcover format Paperback format Paperback format Paperback format Paperback format Hardcover format Hardcover format Hardcover format Hardcover format Hardcover format Hardcover format Kindle Edition format Hardcover format ebook format Hardcover format Hardcover format Hardcover
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00215-ip-10-236-191-2.ec2.internal.json.gz_1357-Snail in Danger (Sid) Nic_NDZV6KC4AMRPYMUB,0,isbn,40,isbn 0006492347 isbn 1612620256 isbn 1612620248 isbn 0345505891 isbn 0785153942 isbn 1596436190 isbn 1596432799 isbn 076531214X isbn 0345521021 isbn 1596431989 isbn 1770460608 isbn 1606994050 isbn 0878054065 isbn 1560977477 isbn 144264351X isbn 1596436360 isbn 1770460993 isbn 1596434465 isbn 145210655X isbn 0345503139 isbn 1419703986 isbn 1452104913 isbn 1421517582 isbn 1401228402 isbn 0740732986 isbn 097868740X isbn 1894937902 isbn 1770460101 isbn 0345521013 isbn 1770460438
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00215-ip-10-236-191-2.ec2.internal.json.gz_1357-Snail in Danger (Sid) Nic_NDZV6KC4AMRPYMUB,1,notes,48,notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private!
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00215-ip-10-236-191-2.ec2.internal.json.gz_1357-Snail in Danger (Sid) Nic_NDZV6KC4AMRPYMUB,2,format,36,format Hardcover format Paperback format Paperback format Paperback format Hardcover format Paperback format Paperback format Hardcover format Hardcover format Paperback format Hardcover format Hardcover format Paperback format Hardcover format Hardcover format Hardcover format Hardcover format Paperback format Hardcover format Paperback format Hardcover format Hardcover format Paperback format Paperback format Paperback format Paperback format Hardcover format Paperback format Hardcover format Hardcover
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00155-ip-10-236-191-2.ec2.internal.json.gz_1454-Ranking List Skier Perfor_SQZIBUUCUTJDA5XJ,0,name,46,VANDYK Daniel VANDYK Daniel VANDYK Daniel VANDYK Daniel VANDYK Daniel VANDYK Daniel
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00155-ip-10-236-191-2.ec2.internal.json.gz_1454-Ranking List Skier Perfor_SQZIBUUCUTJDA5XJ,1,country,22,USA USA USA USA USA USA
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00155-ip-10-236-191-2.ec2.internal.json.gz_1454-Ranking List Skier Perfor_SQZIBUUCUTJDA5XJ,2,sex,68,M M M M M M
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00155-ip-10-236-191-2.ec2.internal.json.gz_1454-Ranking List Skier Perfor_SQZIBUUCUTJDA5XJ,3,class,13,L L L L L R
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00163-ip-10-236-191-2.ec2.internal.json.gz_2104-1997 USMS Top 10 SCM for _2G5TVDABS7Q7IJLE,0,name,46,Sally Newell Anne Mcguire Betsy Jordan Beverly Myers Jacquelyn Piper Barbara Zaremski Susanne Schumann Carol Reinke Doris C Prokopi Jean Garbus
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00163-ip-10-236-191-2.ec2.internal.json.gz_2104-1997 USMS Top 10 SCM for _2G5TVDABS7Q7IJLE,1,age,3,60 63 60 62 60 60 60 60 61 63
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00163-ip-10-236-191-2.ec2.internal.json.gz_2104-1997 USMS Top 10 SCM for _2G5TVDABS7Q7IJLE,2,club,15,NCMS GOLD SDSM MICH SPM DCM MACO WMAC FMM SWIM
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00221-ip-10-236-191-2.ec2.internal.json.gz_1021-BLM Wyoming-5_RF6FP253QZZOR7ZE,0,name,46,G & H PROD CO LLC CARPENTER & SONS INC BROWN MAURICE W MICHAEL ROBERT C BROWN MAURICE W BASELINE MINERALS INC BASELINE MINERALS INC ANTELOPE COAL COMPANY ESTATE JOHN P ELLBOGEN YATES PETROLEUM CORP YATES PETROLEUM CORP YATES PETROLEUM CORP YATES PETROLEUM CORP BASELINE MINERALS INC HANSON & STRAHN INC BABCOCK & BROWN ENERGY INC SETTLE CRAIG CARPENTER & SONS INC CARPENTER & SONS INC HANSON & STRAHN INC HANSON & STRAHN INC HANSON & STRAHN INC COLEMAN O&G INC BASELINE MINERALS INC BASELINE MINERALS INC HANSON & STRAHN INC HANSON & STRAHN INC BASELINE MINERALS INC HANSON & STRAHN INC HANSON & STRAHN INC HANNON & ASSOCIATES INC ROCKY MTN LAND & LEASING INC W E JEFFERS REVOCABLE TRUST QUESTAR EXPL & PROD CO RYAN JERRY WARREN RESOURCES INC STRATA OIL & GAS COMPANY LLC HANSON & STRAHN INC BASELINE MINERALS INC BASELINE MINERALS INC BASELINE MINERALS INC YATES PETROLEUM CORP BASELINE MINERALS INC HANSON & STRAHN INC BASELINE MINERALS INC BASELINE MINERALS INC BASELINE MINERALS INC BASELINE MINERALS INC SETTLE CRAIG BASELINE MINERALS INC BASELINE MINERALS INC PRIMA OIL & GAS CO GROVES K DEANE PYR ENERGY CORP
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00221-ip-10-236-191-2.ec2.internal.json.gz_1021-BLM Wyoming-5_RF6FP253QZZOR7ZE,1,address,0,518 17TH ST #930 159 N WOLCOTT #115 614 S GREELEY HWY 872 HIGHLANDS DR #6 614 S GREELEY HWY 1645 COURT PL #422 1645 COURT PL #422 CALLER BOX 3008 PO BOX 1928 105 S 4TH ST 105 S 4TH ST 105 S 4TH ST 105 S 4TH ST 1645 COURT PL #422 PO BOX 3020 350 INTERLOCKEN BLVD # 290 5897 S FULTON WAY 159 N WOLCOTT #115 159 N WOLCOTT #115 PO BOX 3020 PO BOX 3020 PO BOX 3020 PO BOX 3337 1645 COURT PL #422 1645 COURT PL #422 PO BOX 3020 PO BOX 3020 1645 COURT PL #422 PO BOX 3020 PO BOX 3020 1645 COURT PL 215 PO BOX 3029 PO BOX 65 1050 17TH ST #500 518 17TH ST #495 489 5TH AVE FL 32 910 16TH ST #850 PO BOX 3020 1645 COURT PL #422 1645 COURT PL #422 1645 COURT PL #422 105 S 4TH ST 1645 COURT PL #422 PO BOX 3020 1645 COURT PL #422 1645 COURT PL #422 1645 COURT PL #422 1645 COURT PL #422 5897 S FULTON WAY 1645 COURT PL #422 1645 COURT PL #422 1099 18TH ST #400 2155 BUTTONWOOD RD 1675 BROADWAY #2450
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00221-ip-10-236-191-2.ec2.internal.json.gz_1021-BLM Wyoming-5_RF6FP253QZZOR7ZE,2,city,12,DENVER CASPER CHEYENNE SANTA BARBARA CHEYENNE DENVER DENVER GILLETTE CASPER ARTESIA ARTESIA ARTESIA ARTESIA DENVER CHEYENNE BROOMFIELD GREENWOOD VLG CASPER CASPER CHEYENNE CHEYENNE CHEYENNE FARMINGTON DENVER DENVER CHEYENNE CHEYENNE DENVER CHEYENNE CHEYENNE DENVER ROCK SPRINGS ARTESIA DENVER DENVER NEW YORK CITY DENVER CHEYENNE DENVER DENVER DENVER ARTESIA DENVER CHEYENNE DENVER DENVER DENVER DENVER GREENWOOD VLG DENVER DENVER DENVER BERWYN DENVER
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00308-ip-10-236-191-2.ec2.internal.json.gz_2584-WebTrac Activity Search-2_FQOSGB5AKSUBIBI5,0,description,29,Self-Myofascial Release Self-Myofascial Release Self-Myofascial Release
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00308-ip-10-236-191-2.ec2.internal.json.gz_2584-WebTrac Activity Search-2_FQOSGB5AKSUBIBI5,1,location,44,Activity & Rec Ctr Activity & Rec Ctr Activity & Rec Ctr
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00308-ip-10-236-191-2.ec2.internal.json.gz_2584-WebTrac Activity Search-2_FQOSGB5AKSUBIBI5,2,status,71,Unavailable Unavailable Unavailable
webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00308-ip-10-236-191-2.ec2.internal.json.gz_2584-WebTrac Activity Search-2_FQOSGB5AKSUBIBI5,3,gender,37,Co-ed Co-ed Co-ed
"webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00265-ip-10-236-191-2.ec2.internal.json.gz_2374-141 Results, Texas Societ_DIBRSICXU75IWKJM",0,name,46,"Victoria County Courthouse Arboretums/Nature Centers Fort Worth Zoo Rice Hotel/Apartments Texas Southern University Temple Beth-El San Antonio Museum of Art Carnegie Library Palmer Memorial Episcopal Church Hidalgo Pumphouse ""Lutcher Memorial Building, First Presbyterian Chuch"" Old Jail Art Center Oil Derricks/World's Richest Acre King William Historic District Governor's Mansion The Gage Hotel George Bush Presidential Library Sweet Home School Sacred Heart Catholic Church Bishop's Palace Allen Chapel The Grace San Jacinto Monument Charles Moore House Houston Ship Channel"
"webtables1/K2_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00265-ip-10-236-191-2.ec2.internal.json.gz_2374-141 Results, Texas Societ_DIBRSICXU75IWKJM",1,city,12,Victoria Houston Fort Worth Houston Houston Corsicana San Antonio Jefferson Houston Hidalgo Orange Albany Kilgore San Antonio Austin Marathon College Station Corpus Christi Galveston Fort Worth Abilene Houston Austin Houston
